model,pair_id,error_type,cosine_score,threshold,report_a_id,report_b_id,title_a,title_b,component_a,component_b
bge-m3_latest,pair_1243,false_negative,0.658221,0.7,syn_video_autoplay_blocked_03,syn_video_autoplay_blocked_07,Black box where the hero video should be,"Video autoplay policy: play() DOMException not caught, no poster fallback",ui_interaction,ui_interaction
bge-m3_latest,pair_0269,false_negative,0.698206,0.7,syn_search_empty_state_05,syn_search_empty_state_07,ssearch bar shows no results message whhiile typing,Debounced search shows intermediate empty state,state_management,state_management
bge-m3_latest,pair_0796,false_negative,0.673267,0.7,syn_stale_cache_03,syn_stale_cache_08,Outdated numbers on dashboard after new release,"Service worker: skipWaiting not called, cache persists",state_management,state_management
bge-m3_latest,pair_1329,false_negative,0.630489,0.7,syn_service_worker_stale_03,syn_service_worker_stale_04,Deployed new version but users still see old one,Servce worker caching too aggressively after deploy,state_management,state_management
bge-m3_latest,pair_1153,false_negative,0.685496,0.7,syn_drag_drop_ghost_03,syn_drag_drop_ghost_07,Ghost card stays on screen after dropping in kanban,Kanban DnD: dragend handler doesn't remove preview clone from DOM,css_ui,css_ui
bge-m3_latest,pair_0658,false_negative,0.641958,0.7,syn_react_key_warning_03,syn_react_key_warning_04,Performance issue: list uses index as key,Rect key warning + excessive re-rennders in todo list,react_specific,react_specific
bge-m3_latest,pair_0042,false_negative,0.68519,0.7,syn_checkout_coupon_04,syn_checkout_coupon_09,Couponn breaks checckout TA,Оформление заказа не работает с купоном,ui_interaction,ui_interaction
bge-m3_latest,pair_0837,false_negative,0.674317,0.7,syn_a11y_focus_trap_03,syn_a11y_focus_trap_05,Screen reader can access content behind open modal,can tab to elemets behiind the poppu with keyboard,css_ui,css_ui
bge-m3_latest,pair_0812,false_negative,0.647868,0.7,syn_stale_cache_08,syn_stale_cache_09,"Service worker: skipWaiting not called, cache persists",Users see stale dashboard data after new deployment,state_management,state_management
bge-m3_latest,pair_0259,false_negative,0.686824,0.7,syn_search_empty_state_03,syn_search_empty_state_06,Visual glitch: search results disappear and reappear,Race condition in search results rendering,state_management,state_management
bge-m3_latest,pair_1322,false_negative,0.574,0.7,syn_service_worker_stale_02,syn_service_worker_stale_03,Stale service worker cache: no versioning or cache-busting strategy,Deployed new version but users still see old one,state_management,state_management
bge-m3_latest,pair_0031,false_negative,0.697783,0.7,syn_checkout_coupon_02,syn_checkout_coupon_09,Cannot complete purchase with promo code active,Оформление заказа не работает с купоном,ui_interaction,ui_interaction
bge-m3_latest,pair_0945,false_negative,0.697039,0.7,syn_clipboard_paste_crash_07,syn_clipboard_paste_crash_09,Paste handler crashes on HTML clipboard content,Paste crash in profile form,js_error,js_error
bge-m3_latest,pair_1334,false_negative,0.614976,0.7,syn_service_worker_stale_03,syn_service_worker_stale_09,Deployed new version but users still see old one,SW serves stale content after deploy,state_management,state_management
bge-m3_latest,pair_0665,false_negative,0.645181,0.7,syn_react_key_warning_04,syn_react_key_warning_06,Rect key warning + excessive re-rennders in todo list,Index-based keys cause animation state loss in list,react_specific,react_specific
bge-m3_latest,pair_0213,false_negative,0.698937,0.7,syn_file_upload_crash_03,syn_file_upload_crash_05,FileReader OOM on large attachments,"cat upload big files, paage freezez",js_error,js_error
bge-m3_latest,pair_1332,false_negative,0.595888,0.7,syn_service_worker_stale_03,syn_service_worker_stale_07,Deployed new version but users still see old one,Service worker: stale-while-revalidate without version hash causes post-deploy s,state_management,state_management
bm25_baseline,pair_2600,false_positive,0.852328,0.7,gh_3858030854,gh_3835902957,[Unhandled Error] Cannot read properties of undefined (reading 'getViewLineMinCo,[Unhandled Error] Cannot read properties of undefined (reading 'getViewLineMinCo,github_issue,github_issue
bm25_baseline,pair_0075,false_negative,0.488958,0.7,syn_login_csrf_02,syn_login_csrf_08,Session timeout causes login form to break,403 Forbidden: login form needs page reload after timeout,network_error,network_error
bm25_baseline,pair_2312,false_negative,0.626619,0.7,sdk_zindex_conflict_02,sdk_zindex_conflict_03,Z-index stacking context: dropdown (50) occluded by nav (100),Can't see the dropdown — it's behind the nav bar,table,table
bm25_baseline,pair_1336,false_negative,0.152591,0.7,syn_service_worker_stale_04,syn_service_worker_stale_06,Servce worker caching too aggressively after deploy,Post-deployment issue: cached content not invalidated by service worker,state_management,state_management
bm25_baseline,pair_0602,false_negative,0.219953,0.7,syn_dropdown_z_index_01,syn_dropdown_z_index_05,Action menu hidden behind sticky header,dropdown menu goes behind thee header when i scroll down,css_ui,css_ui
bm25_baseline,pair_1706,false_negative,0.569314,0.7,sdk_stack_overflow_06,sdk_stack_overflow_09,Application crashes with 'Maximum call stack' error,Stack overflow from render loop,feed,feed
bm25_baseline,pair_0647,false_negative,0.221556,0.7,syn_react_key_warning_01,syn_react_key_warning_06,All todo items re-render when adding new item,Index-based keys cause animation state loss in list,react_specific,react_specific
bm25_baseline,pair_0635,false_negative,0.531866,0.7,syn_react_key_warning_00,syn_react_key_warning_02,List re-renders completely when a single item is added,Missing key prop causes full list re-render,react_specific,react_specific
bm25_baseline,pair_0556,false_negative,0.330008,0.7,syn_cors_preflight_01,syn_cors_preflight_03,CORS blocks all API requests from new subdomain,Cross-origin requests blocked after subdomain migration,network_error,network_error
bm25_baseline,pair_1837,false_negative,0.600645,0.7,sdk_invalid_date_05,sdk_invalid_date_08,date pickr crashes when you type a bad date like 2024-13-45,"Date field no check input, crash when date is wrong format",datepicker,datepicker
bm25_baseline,pair_0161,false_negative,0.154548,0.7,syn_dark_mode_flash_02,syn_dark_mode_flash_04,Screen flickers white between pages (dark mode),TTheme persistence broken on page navigation,css_ui,css_ui
bm25_baseline,pair_0455,false_negative,0.318994,0.7,syn_form_validation_race_08,syn_form_validation_race_09,Client validation race: form sent before checks complete,Form double-submit causes 422 error on registration,state_management,state_management
bm25_baseline,pair_0315,false_negative,0.193919,0.7,syn_modal_scroll_lock_05,syn_modal_scroll_lock_09,can still scroll the page behind popups on ipohne,Scroll lock broken on mobile Safari,css_ui,css_ui
bm25_baseline,pair_2376,false_negative,0.39269,0.7,sdk_layout_shift_05,sdk_layout_shift_07,"page jumps when a baner loads late, pushes evrything down",Layout instability: dynamic banner insertion causes ~120px CLS event,modal,modal
bm25_baseline,pair_0872,false_negative,0.535975,0.7,syn_useeffect_loop_01,syn_useeffect_loop_08,Infinite re-render on profile edit form,Profile page: useEffect → setState → re-render → loop,react_specific,react_specific
bm25_baseline,pair_2198,false_negative,0.434354,0.7,sdk_heavy_canvas_05,sdk_heavy_canvas_09,"image upload uses way too much memory, 256mb for one image",8000x8000 canvas — 256MB allocation,upload,upload
bm25_baseline,pair_0478,false_negative,0.276011,0.7,syn_image_lazy_load_02,syn_image_lazy_load_08,Lazy-loaded images never appear after rapid scrolling,ERR_INSUFFICIENT_RESOURCES on gallery fast scroll,performance,performance
bm25_baseline,pair_2322,false_negative,0.648747,0.7,sdk_zindex_conflict_03,sdk_zindex_conflict_07,Can't see the dropdown — it's behind the nav bar,CSS z-index conflict: dropdown at z-50 rendered below fixed nav at z-100,table,table
bm25_baseline,pair_1255,false_negative,0.173881,0.7,syn_video_autoplay_blocked_06,syn_video_autoplay_blocked_07,Customer-facing: hero section appears broken with black video frame,"Video autoplay policy: play() DOMException not caught, no poster fallback",ui_interaction,ui_interaction
bm25_baseline,pair_1661,false_negative,0.557864,0.7,sdk_json_parse_crash_06,sdk_json_parse_crash_09,Settings page shows error after API returns corrupted data,Malformed JSON crashes settings page,api,api
bm25_baseline,pair_2215,false_negative,0.566988,0.7,sdk_storage_quota_01,sdk_storage_quota_03,localStorage.setItem throws QuotaExceededError on large cache write,Can't save data — storage is full,cache,cache
bm25_baseline,pair_0256,false_negative,0.29074,0.7,syn_search_empty_state_02,syn_search_empty_state_09,Search results flash empty state on each keystroke,Flicker in search — empty state shows between results,state_management,state_management
bm25_baseline,pair_2004,false_negative,0.416333,0.7,sdk_rate_limit_429_03,sdk_rate_limit_429_04,Fired too many requests too fast — some failed,API chokes on rapid requests,api,api
bm25_baseline,pair_0119,false_negative,0.322957,0.7,syn_infinite_scroll_memory_02,syn_infinite_scroll_memory_07,Memory consumption grows unbounded in feed view,Feed performance degrades linearly with scroll depth,performance,performance
bm25_baseline,pair_0514,false_negative,0.237584,0.7,syn_ssr_hydration_mismatch_01,syn_ssr_hydration_mismatch_06,Next.js hydration error: server/client price mismatch,Server/client content divergence in price component,react_specific,react_specific
bm25_baseline,pair_1280,false_negative,0.317015,0.7,syn_chart_resize_overflow_02,syn_chart_resize_overflow_06,Chart.js container overflow: ResizeObserver not triggering chart update,Dashboard layout regression: chart widget overflows on viewport resize,css_ui,css_ui
bm25_baseline,pair_1830,false_negative,0.529354,0.7,sdk_invalid_date_04,sdk_invalid_date_05,Bad date input kills the page,date pickr crashes when you type a bad date like 2024-13-45,datepicker,datepicker
bm25_baseline,pair_1628,false_negative,0.69027,0.7,sdk_json_parse_crash_00,sdk_json_parse_crash_09,JSON parse crash: Expected property name or '}' in JSON at position 27 (line 1 c,Malformed JSON crashes settings page,api,api
bm25_baseline,pair_1437,false_negative,0.407346,0.7,sdk_api_500_07,sdk_api_500_08,Product API endpoint returns non-200: entire catalog unavailable,"Product page not show any item, API give error",product,product
bm25_baseline,pair_0770,false_negative,0.442644,0.7,syn_stale_cache_00,syn_stale_cache_02,Users see outdated dashboard data after deployment,Service worker serves stale API responses,state_management,state_management
bm25_baseline,pair_1569,false_negative,0.275734,0.7,sdk_broken_image_06,sdk_broken_image_07,Customer sees broken image on product page,Asset 404: headphones.png not found on image server,product,product
bm25_baseline,pair_1487,false_negative,0.559013,0.7,sdk_form_crash_00,sdk_form_crash_03,Form validation crash: Cannot read properties of undefined (reading 'toUpperCase,Checkout form crashes with empty fields,checkout,checkout
bm25_baseline,pair_0547,false_negative,0.662375,0.7,syn_cors_preflight_00,syn_cors_preflight_02,API calls fail with CORS error after deploying to new subdomain,Preflight OPTIONS returns 405 after domain change,network_error,network_error
bm25_baseline,pair_1897,false_negative,0.380535,0.7,sdk_network_timeout_00,sdk_network_timeout_08,Network request failed: AbortError,"Request to API fail because timeout, abort signal fire",api,api
bm25_baseline,pair_0418,false_negative,0.468811,0.7,syn_form_validation_race_00,syn_form_validation_race_08,Form submits with invalid data when clicking submit rapidly,Client validation race: form sent before checks complete,state_management,state_management
bm25_baseline,pair_1113,false_negative,0.414463,0.7,syn_pdf_export_blank_04,syn_pdf_export_blank_07,Long reports export as ostly blank PDFs,PDF renderer fails to capture off-screen content beyond viewport height,js_error,js_error
bm25_baseline,pair_2058,false_negative,0.28304,0.7,sdk_websocket_fail_04,sdk_websocket_fail_08,WebSocket connection error — no live updates,"WebSocket not connect to notification server, no live update",websocket,websocket
bm25_baseline,pair_2023,false_negative,0.336186,0.7,sdk_rate_limit_429_07,sdk_rate_limit_429_09,Burst traffic pattern: 10 rapid requests produces mixed status codes,Rapid API requests — mixed failures,api,api
